Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
"A teacher had number0 worksheets to grade . If she graded number1 , but then another number2 were turned in , how many worksheets would she have to grade ?",38.0 4.0 15.0,- + number0 number2 number1,49.0,"[2, 3, 4, 10, 11, 12, 15, 16, 17, 26, 27, 28]","A teacher had number0 worksheets to grade . If she graded number1 , but then another number2 were turned in ,",how many worksheets would she have to grade ?
A perfect score is number0 points . How many points would you have after number1 perfect games in a row ?,21.0 3.0,* number0 number1,63.0,"[3, 4, 5, 13, 14, 15, 17, 18, 19]",A perfect score is number0 points .,How many points would you have after number1 perfect games in a row ?
David has number0 boxes of stuffed toy dogs . Each box has number1 dogs in it . How many dogs are there in all ?,7.0 4.0,* number0 number1,28.0,"[1, 2, 3, 11, 12, 13, 21, 22, 23]",David has number0 boxes of stuffed toy dogs . Each box has number1 dogs in it .,How many dogs are there in all ?
"Joan purchased a basketball game for $ number0 , and a racing game for $ number1 . How much did Joan spend on video games ?",5.2 4.23,+ number0 number1,9.43,"[6, 7, 8, 14, 15, 16, 22, 23, 24]","Joan purchased a basketball game for $ number0 , and a racing game for $ number1 .",How much did Joan spend on video games ?
Tom had number0 pennies and number1 dimes in his bank . His dad gave him number2 dimes and number3 nickels . How many dimes does he have now ?,27.0 15.0 33.0 49.0,+ number1 number2,48,"[1, 2, 3, 4, 4, 5, 6, 7]",Tom had number0 pennies and number1 dimes in his bank . His dad gave him number2 dimes and number3 nickels .,How many dimes does he have now ?
"Ned had number0 video games but number1 of them were n't working . If he wanted to sell the working games for $ number2 each , how much money could he earn ?",15.0 6.0 7.0,* number2 - number0 number1,63.0,"[1, 2, 3, 5, 6, 7, 22, 23, 24, 29, 30, 31]","Ned had number0 video games but number1 of them were n't working . If he wanted to sell the working games for $ number2 each ,",how much money could he earn ?
Carla has some marbles . She bought number0 marbles . Now she has number1 marbles . How many did she start with ?,134.0 187.0,- number1 number0,53.0,"[6, 7, 8, 12, 13, 14, 19, 20, 21]",Carla has some marbles . She bought number0 marbles . Now she has number1 marbles .,How many did she start with ?
"If books came from all the number0 continents that Bryan had been into and he collected number1 books per continent , how many books does he have from all number2 continents combined ?",4.0 122.0 4.0,* number0 number1,488.0,"[5, 6, 7, 15, 16, 17, 28, 29, 30, 29, 30, 31]","If books came from all the number0 continents that Bryan had been into and he collected number1 books per continent ,",how many books does he have from all number2 continents combined ?
There were number0 geese and number1 ducks in the marsh . How many birds were there in all ?,58.0 37.0,+ number0 number1,95.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",There were number0 geese and number1 ducks in the marsh .,How many birds were there in all ?
Adam has $ number0 to buy an airplane that costs $ number1 . How much change will he get ?,5.0 4.28,- number0 number1,0.72,"[2, 3, 4, 10, 11, 12, 16, 17, 18]",Adam has $ number0 to buy an airplane that costs $ number1 .,How much change will he get ?
"A magician was selling magic card decks for number0 dollars each . If he started with number1 decks and by the end of the day he had number2 left , how much money did he earn ?",5.0 14.0 5.0,* number0 - number1 number0,45.0,"[7, 8, 9, 15, 16, 17, 26, 27, 28, 33, 34, 35]","A magician was selling magic card decks for number0 dollars each . If he started with number1 decks and by the end of the day he had number2 left ,",how much money did he earn ?
If number0 of number1 pets are cats . How many are cats ?,0.5 8.0,* number0 number1,4.0,"[0, 1, 2, 2, 3, 4, 9, 10, 11]",If number0 of number1 pets are cats .,How many are cats ?
"Diana has number0 erasers . If she shares them among number1 friends , how many erasers does each friend get ?",3840.0 48.0,/ number0 number1,80.0,"[1, 2, 3, 9, 10, 11, 17, 18, 19]","Diana has number0 erasers . If she shares them among number1 friends ,",how many erasers does each friend get ?
Angela has number0 tickets . Annie gives Angela number1 more . How many tickets does Angela have in all ?,11.0 4.0,+ number0 number1,15.0,"[1, 2, 3, 7, 8, 9, 16, 17, 18]",Angela has number0 tickets . Annie gives Angela number1 more .,How many tickets does Angela have in all ?
Debby bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures . How many pictures does she still have to color ?,16.0 40.0 33.0,- + number0 number1 number2,23.0,"[7, 8, 9, 13, 14, 15, 22, 23, 24, 34, 35, 36]",Debby bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures .,How many pictures does she still have to color ?
Connie has number0 marbles . Juan has number1 more marbles than Connie . How many marbles does Juan have ?,39.0 25.0,+ number0 number1,64.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Connie has number0 marbles . Juan has number1 more marbles than Connie .,How many marbles does Juan have ?
"Each chocolate bar in a box cost $ number0 . If a box had number1 bars total and Wendy sold all but number2 bars , how much money would she have made ?",3.0 9.0 3.0,* number0 - number1 number0,18.0,"[7, 8, 9, 13, 14, 15, 21, 22, 23, 29, 30, 31]","Each chocolate bar in a box cost $ number0 . If a box had number1 bars total and Wendy sold all but number2 bars ,",how much money would she have made ?
number0 students are going to the zoo . They have to be divided into groups so that each teacher has one group . There are number1 teachers . How many students will be in each group ?,256.0 8.0,/ number0 number1,32.0,"[0, 1, 24, 25, 26, 35, 36, 37]",number0 students are going to the zoo . They have to be divided into groups so that each teacher has one group . There are number1 teachers .,How many students will be in each group ?
"On Saturday , Sara spent $ number0 each on number1 tickets to a movie theater . Sara also rented a movie for $ number2 , and bought a movie for $ number3 . How much money in total did Sara spend on movies ?",10.62 2.0 1.59 13.95,+ + * number0 number1 number2 number3,36.78,"[5, 6, 7, 8, 6, 7, 8, 9]","On Saturday , Sara spent $ number0 each on number1 tickets to a movie theater . Sara also rented a movie for $ number2 , and bought a movie for $ number3 .",How much money in total did Sara spend on movies ?
"Sandy went to the mall to buy clothes . She spent $ number0 on shorts , $ number1 on a shirt , and $ number2 on a jacket . How much money did Sandy spend on clothes ?",13.99 12.14 7.43,+ + number0 number1 number2,33.56,"[11, 12, 13, 16, 17, 18, 23, 24, 25, 34, 35, 36]","Sandy went to the mall to buy clothes . She spent $ number0 on shorts , $ number1 on a shirt , and $ number2 on a jacket .",How much money did Sandy spend on clothes ?
William has number0 bottle caps . He buys number1 more . How many bottle caps does William have in all ?,2.0 41.0,+ number0 number1,43.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19]",William has number0 bottle caps . He buys number1 more .,How many bottle caps does William have in all ?
"Rose has number0 apples and number1 erasers . If she shares the apples among number2 friends , how many apples does each friend get ?",9.0 12.0 3.0,- number1 number0,3.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 21, 22, 23]","Rose has number0 apples and number1 erasers . If she shares the apples among number2 friends ,",how many apples does each friend get ?
Lizette has number0 stamps . Lizette has number1 more stamps than Minerva . How many stamps does Minerva have ?,813.0 125.0,- number0 number1,688.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Lizette has number0 stamps . Lizette has number1 more stamps than Minerva .,How many stamps does Minerva have ?
"A waiter had number0 customers to wait on . If number1 customers left and he got another number2 customers , how many customers would he have ?",33.0 31.0 26.0,- + number0 number2 number1,28.0,"[2, 3, 4, 9, 10, 11, 16, 17, 18, 23, 24, 25]","A waiter had number0 customers to wait on . If number1 customers left and he got another number2 customers ,",how many customers would he have ?
Kathleen went to the store number0 times last month . She buys number1 bottle caps each time she goes to the store . How many bottle caps did Kathleen buy last month ?,5.0 5.0,* number0 number0,25.0,"[4, 5, 6, 11, 12, 13, 29, 30, 31]",Kathleen went to the store number0 times last month . She buys number1 bottle caps each time she goes to the store .,How many bottle caps did Kathleen buy last month ?
Eve ran number0 mile and walked number1 mile . How much farther did Eve run than walk ?,0.7 0.6,- number0 number1,0.1,"[1, 2, 3, 5, 6, 7, 14, 15, 16]",Eve ran number0 mile and walked number1 mile .,How much farther did Eve run than walk ?
Fred has number0 baseball cards . Keith bought number1 of Fred 's baseball cards . How many baseball cards does Fred have now ?,40.0 22.0,- number0 number1,18,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Fred has number0 baseball cards . Keith bought number1 of Fred 's baseball cards .,How many baseball cards does Fred have now ?
"While on vacation , Nancy took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures , how many pictures from her vacation did she still have ?",49.0 8.0 38.0,- + number0 number1 number2,19.0,"[5, 6, 7, 11, 12, 13, 20, 21, 22, 33, 34, 35]","While on vacation , Nancy took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures ,",how many pictures from her vacation did she still have ?
"Kendra made punch for her friend 's birthday party . She used number0 gallon of grape juice , number1 gallon of cranberry juice , and number2 gallon of club soda . How many gallons of punch did Kendra make ?",0.25 0.375 0.125,+ + number0 number1 number2,0.75,"[11, 12, 13, 17, 18, 19, 24, 25, 26, 36, 37, 38]","Kendra made punch for her friend 's birthday party . She used number0 gallon of grape juice , number1 gallon of cranberry juice , and number2 gallon of club soda .",How many gallons of punch did Kendra make ?
Isabella ’ s hair is number0 inches long . By the end of the year her hair is number1 inches long . How much hair did she grow ?,18.0 24.0,- number1 number0,6.0,"[3, 4, 5, 16, 17, 18, 24, 25, 26]",Isabella ’ s hair is number0 inches long . By the end of the year her hair is number1 inches long .,How much hair did she grow ?
"Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",30.0 51.0 9.0,/ + number0 number1 number2,9.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
There are number0 pencils and number1 crayons in the drawer . Joan placed number2 pencils in the drawer . How many pencils are now there in total ?,33.0 44.0 27.0,+ number0 number2,60,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 24, 25, 26]",There are number0 pencils and number1 crayons in the drawer . Joan placed number2 pencils in the drawer .,How many pencils are now there in total ?
There are number0 maple trees and number1 popular trees currently in the park . Park workers will plant number2 maple trees today . How many maple trees will the park have when the workers are finished ?,2.0 5.0 9.0,+ number0 number2,11,"[1, 2, 3, 5, 6, 7, 17, 18, 19, 33, 34, 35]",There are number0 maple trees and number1 popular trees currently in the park . Park workers will plant number2 maple trees today .,How many maple trees will the park have when the workers are finished ?
"On number0 consecutive passes , a football team gain number1 yards , loses number2 yards , gains number3 yards . What number represents the total net net yardage ?",3.0 7.0 31.0 24.0,+ - number1 number2 number3,0.0,"[0, 1, 2, 8, 9, 10, 12, 13, 14, 16, 17, 18, 25, 26, 27]","On number0 consecutive passes , a football team gain number1 yards , loses number2 yards , gains number3 yards .",What number represents the total net net yardage ?
Mary had number0 nickels in her bank . Her dad gave her number1 more nickels . How many nickels does Mary have now ?,7.0 5.0,+ number0 number1,12.0,"[1, 2, 3, 11, 12, 13, 20, 21, 22]",Mary had number0 nickels in her bank . Her dad gave her number1 more nickels .,How many nickels does Mary have now ?
Tim has number0 books . Sam has number1 books . How many books do they have together ?,44.0 52.0,+ number0 number1,96,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Tim has number0 books . Sam has number1 books .,How many books do they have together ?
Martha is inviting number0 friends to a party . She has number1 cookies . How many cookies will each friend get ?,4.0 12.0,/ number1 number0,3.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",Martha is inviting number0 friends to a party . She has number1 cookies .,How many cookies will each friend get ?
Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet . How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?,30.0 4.0,* number0 number1,120.0,"[14, 15, 16, 39, 40, 41, 40, 41, 42]",Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet .,How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?
"At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids , how much would it cost for the group to eat ?",8.0 11.0 2.0,* number0 - number1 number2,72.0,"[7, 8, 9, 17, 18, 19, 22, 23, 24, 34, 35, 36]","At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids ,",how much would it cost for the group to eat ?
"Faye had number0 coloring books . If she gave away number1 of them , but then bought number2 more , how many would she have total ?",34.0 3.0 48.0,- + number0 number2 number1,79.0,"[1, 2, 3, 9, 10, 11, 16, 17, 18, 23, 24, 25]","Faye had number0 coloring books . If she gave away number1 of them , but then bought number2 more ,",how many would she have total ?
"number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars , how many minutes over number5 was the cell phone in use ?",1.0 49.95 2500.0 0.25 112.45 2500.0,/ - number4 number1 number3,250.0,"[0, 1, 4, 5, 6, 11, 12, 13, 22, 23, 24, 29, 30, 31, 36, 37, 38, 41, 42, 43]","number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars ,",how many minutes over number5 was the cell phone in use ?
"If Heather bicycled number0 kilometers at number1 kilometers per hour , how long was Heather bicycling ?",40.0 8.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Heather bicycled number0 kilometers at number1 kilometers per hour ,",how long was Heather bicycling ?
Eugene has number0 pencils . He gets number1 more from Joyce . How many pencils does Eugene have in all ?,51.0 6.0,+ number0 number1,57.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",Eugene has number0 pencils . He gets number1 more from Joyce .,How many pencils does Eugene have in all ?
James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers . How many stickers did James get for his birthday ?,39.0 61.0,- number1 number0,22.0,"[1, 2, 3, 16, 17, 18, 28, 29, 30]",James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers .,How many stickers did James get for his birthday ?
There are number0 boys and some girls on the playground . There are number1 children altogether . How many girls are on the playground ?,40.0 117.0,- number1 number0,77.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23]",There are number0 boys and some girls on the playground . There are number1 children altogether .,How many girls are on the playground ?
There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer . How many crayons are now there in total ?,9.0 3.0,+ number0 number1,12,"[1, 2, 3, 9, 10, 11, 21, 22, 23]",There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer .,How many crayons are now there in total ?
"Dan joined his school 's band . He bought a clarinet for $ number0 , and a song book which was $ number1 . Dan found $ number2 in his pocket . How much did Dan spend at the music store ?",130.3 11.24 12.32,+ number0 number1,141.54,"[12, 13, 14, 21, 22, 23, 26, 27, 28, 38, 39, 40]","Dan joined his school 's band . He bought a clarinet for $ number0 , and a song book which was $ number1 . Dan found $ number2 in his pocket .",How much did Dan spend at the music store ?
"Ryan has number0 marbles and number1 blocks . If he shares the marbles among number2 friends , how many marbles does each friend get ?",72.0 17.0 9.0,/ number0 number2,8.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 21, 22, 23]","Ryan has number0 marbles and number1 blocks . If he shares the marbles among number2 friends ,",how many marbles does each friend get ?
Fred had number0 dimes in his bank . His sister borrowed number1 of his dimes . How many dimes does Fred have now ?,7.0 3.0,- number0 number1,4,"[1, 2, 3, 10, 11, 12, 20, 21, 22]",Fred had number0 dimes in his bank . His sister borrowed number1 of his dimes .,How many dimes does Fred have now ?
Sally had number0 quarters in her bank . She spent number1 of her quarters . How many quarters does she have now ?,760.0 418.0,- number0 number1,342,"[1, 2, 3, 9, 10, 11, 19, 20, 21]",Sally had number0 quarters in her bank . She spent number1 of her quarters .,How many quarters does she have now ?
Mrs. Sheridan has number0 cats . How many more cats does Mrs. Sheridan need to have number1 cats ?,11.0 43.0,- number1 number0,32.0,"[2, 3, 4, 15, 16, 17, 15, 16, 17]",Mrs. Sheridan has number0 cats .,How many more cats does Mrs. Sheridan need to have number1 cats ?
Mrs. Hilt needs to share $ number0 equally among number1 total people . How much money will each person get ?,3.75 3.0,/ number0 number1,1.25,"[5, 6, 7, 8, 9, 10, 17, 18, 19]",Mrs. Hilt needs to share $ number0 equally among number1 total people .,How much money will each person get ?
Martha starts with number0 cards . She gets number1 more from Emily . How many cards does Martha end with ?,3.0 76.0,+ number0 number1,79.0,"[2, 3, 4, 7, 8, 9, 17, 18, 19]",Martha starts with number0 cards . She gets number1 more from Emily .,How many cards does Martha end with ?
"John had number0 socks . If he threw away number1 old ones that did n't fit and bought number2 new ones , how many socks would he have ?",33.0 19.0 13.0,- + number0 number2 number1,27.0,"[1, 2, 3, 8, 9, 10, 17, 18, 19, 25, 26, 27]","John had number0 socks . If he threw away number1 old ones that did n't fit and bought number2 new ones ,",how many socks would he have ?
"Last year , egg producers in Douglas County produced number0 eggs . This year , those same farms produced number1 eggs . How many more eggs did the farms produce this year ?",1416.0 4636.0,- number1 number0,3220.0,"[8, 9, 10, 18, 19, 20, 29, 30, 31]","Last year , egg producers in Douglas County produced number0 eggs . This year , those same farms produced number1 eggs .",How many more eggs did the farms produce this year ?
"Mark has number0 trees in his backyard . If he plants number1 more , how many trees will he have ?",13.0 12.0,+ number0 number1,25.0,"[1, 2, 3, 10, 11, 12, 17, 18, 19]","Mark has number0 trees in his backyard . If he plants number1 more ,",how many trees will he have ?
"Roger had number0 books . If he sold number1 of them and used the money he earned to buy number2 new books , how many books would Roger have ?",25.0 21.0 30.0,- + number0 number2 number1,34.0,"[1, 2, 3, 7, 8, 9, 18, 19, 20, 26, 27, 28]","Roger had number0 books . If he sold number1 of them and used the money he earned to buy number2 new books ,",how many books would Roger have ?
"The total number of students absent from B. Jones High School on a Monday after a significant snow fall was number0 . The total attendance that day was number1 . How many students , in total , attend B. Jones High School ?",218.0 1487.0,+ number0 number1,1705.0,"[19, 20, 21, 27, 28, 29, 39, 40, 41]",The total number of students absent from B. Jones High School on a Monday after a significant snow fall was number0 . The total attendance that day was number1 .,"How many students , in total , attend B. Jones High School ?"
Connie has number0 red markers and number1 blue markers . How many markers does she have altogether ?,41.0 64.0,+ number0 number1,105.0,"[1, 2, 3, 5, 6, 7, 14, 15, 16]",Connie has number0 red markers and number1 blue markers .,How many markers does she have altogether ?
"Molly owns the Wafting Pie Company . This morning , her employees used number0 eggs to bake pumpkin pies . If her employees used a total of number1 eggs today , how many eggs did they use in the afternoon ?",816.0 1339.0,- number1 number0,523.0,"[12, 13, 14, 26, 27, 28, 37, 38, 39]","Molly owns the Wafting Pie Company . This morning , her employees used number0 eggs to bake pumpkin pies . If her employees used a total of number1 eggs today ,",how many eggs did they use in the afternoon ?
Ellen went to a garage sale to buy chairs . Each chair is number0 dollars . How much did Ellen spend for the number1 chairs she bought ?,15.0 12.0,* number0 number1,180.0,"[12, 13, 14, 22, 23, 24, 24, 25, 26]",Ellen went to a garage sale to buy chairs . Each chair is number0 dollars .,How much did Ellen spend for the number1 chairs she bought ?
"Grace has number0 jellybeans in her pocket . She has number1 red ones , number2 green ones , and number3 blue ones . What is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color ?",16.0 8.0 4.0 4.0,+ + number1 number2 1.0,13.0,"[1, 2, 3, 9, 10, 11, 13, 14, 15, 18, 19, 20, 43, 44, 45]","Grace has number0 jellybeans in her pocket . She has number1 red ones , number2 green ones , and number3 blue ones .",What is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color ?
"Tom had number0 dollars . If he spent number1 bucks on a new game , how many number2 dollar toys could he buy with the money he had left ?",57.0 49.0 4.0,/ - number0 number1 number2,2.0,"[1, 2, 3, 7, 8, 9, 16, 17, 18, 26, 27, 28]","Tom had number0 dollars . If he spent number1 bucks on a new game ,",how many number2 dollar toys could he buy with the money he had left ?
"Rachel was organizing her book case making sure each of the shelves had exactly number0 books on it . If she had number1 shelves of mystery books and number2 shelves of picture books , how many books did she have total ?",9.0 6.0 2.0,* number0 + number1 number2,72.0,"[13, 14, 15, 21, 22, 23, 27, 28, 29, 38, 39, 40]","Rachel was organizing her book case making sure each of the shelves had exactly number0 books on it . If she had number1 shelves of mystery books and number2 shelves of picture books ,",how many books did she have total ?
"While playing a trivia game , George answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points , what was his final score ?",6.0 4.0 3.0,* number2 + number0 number1,30.0,"[7, 8, 9, 15, 16, 17, 28, 29, 30, 34, 35, 36]","While playing a trivia game , George answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points ,",what was his final score ?
Dan bought number0 dozen eggs from the grocery store to bake some cakes . How many eggs did Dan buy ?,9.0,* number0 12.0,108.0,"[1, 2, 3, 19, 20, 21]",Dan bought number0 dozen eggs from the grocery store to bake some cakes .,How many eggs did Dan buy ?
"The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit , how many extra did the cafeteria end up with ?",33.0 23.0 21.0,- + number0 number1 number2,35.0,"[3, 4, 5, 7, 8, 9, 18, 19, 20, 30, 31, 32]","The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit ,",how many extra did the cafeteria end up with ?
Haley 's favorite band was holding a concert where tickets were number0 dollars each . Haley bought number1 tickets for herself and her friends and number2 extra tickets in case anyone else wanted to go . How much did she spend ?,4.0 3.0 5.0,* number0 + number1 number2,32.0,"[10, 11, 12, 16, 17, 18, 24, 25, 26, 38, 39, 40]",Haley 's favorite band was holding a concert where tickets were number0 dollars each . Haley bought number1 tickets for herself and her friends and number2 extra tickets in case anyone else wanted to go .,How much did she spend ?
"White t - shirts can be purchased in packages of number0 . If Mom buys number1 packages , how many white t - shirts will Mom have ?",6.0 71.0,* number0 number1,426.0,"[9, 10, 11, 14, 15, 16, 24, 25, 26]","White t - shirts can be purchased in packages of number0 . If Mom buys number1 packages ,",how many white t - shirts will Mom have ?
"Melanie , Benny , Sally , and Jessica each have number0 baseball cards . How many baseball cards do they have in all ?",3.0,* 4.0 number0,12.0,"[9, 10, 11, 22, 23, 24]","Melanie , Benny , Sally , and Jessica each have number0 baseball cards .",How many baseball cards do they have in all ?
She counted her crayons and found out that she has number0 crayons which she will place in crayon boxes . Every box can contain number1 crayons . How many boxes does she need ?,80.0 8.0,/ number0 number1,10.0,"[9, 10, 11, 23, 24, 25, 30, 31, 32]",She counted her crayons and found out that she has number0 crayons which she will place in crayon boxes . Every box can contain number1 crayons .,How many boxes does she need ?
"A book is on sale for number0 % off . If the regular price is number1 dollars , what is the sale price ?",10.0 27.9,* - 1.0 * number0 0.01 number1,25.11,"[5, 6, 7, 14, 15, 16, 20, 21, 22]","A book is on sale for number0 % off . If the regular price is number1 dollars ,",what is the sale price ?
Each bottle cap costs $ number0 . How much do number1 bottle caps cost ?,5.0 5.0,* number0 number0,25.0,"[4, 5, 6, 9, 10, 11, 11, 12, 13]",Each bottle cap costs $ number0 .,How much do number1 bottle caps cost ?
Jason found number0 seashells and number1 starfish on the beach . He gave number2 of the seashells to Tim . How many seashells does Jason now have ?,49.0 48.0 13.0,- number0 number2,36,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 24, 25, 26]",Jason found number0 seashells and number1 starfish on the beach . He gave number2 of the seashells to Tim .,How many seashells does Jason now have ?
"After eating at the restaurant , Sally , Sam , and Alyssa decided to divide the bill evenly . If each person paid number0 dollars , what was the total of the bill ?",45.0,* number0 3.0,135.0,"[22, 23, 24, 30, 31, 32]","After eating at the restaurant , Sally , Sam , and Alyssa decided to divide the bill evenly . If each person paid number0 dollars ,",what was the total of the bill ?
Roadster 's Paving Company used number0 tons of cement to pave Lexi 's street and number1 tons of cement to pave Tess 's street . How much cement did Roadster 's Paving Company use in all ?,10.0 5.1,+ number0 number1,15.1,"[4, 5, 6, 14, 15, 16, 33, 34, 35]",Roadster 's Paving Company used number0 tons of cement to pave Lexi 's street and number1 tons of cement to pave Tess 's street .,How much cement did Roadster 's Paving Company use in all ?
"April 's discount flowers was having a sale where each flower was number0 dollars . If Maria bought number1 roses and number2 daisies , how much did she spend ?",6.0 7.0 3.0,* number0 + number1 number2,60.0,"[11, 12, 13, 17, 18, 19, 20, 21, 22, 26, 27, 28]","April 's discount flowers was having a sale where each flower was number0 dollars . If Maria bought number1 roses and number2 daisies ,",how much did she spend ?
Oliver had number0 dollars . For his birthday he got number1 more dollars but spent number2 on a new game . How much money does he have now ?,35.0 50.0 84.0,- + number0 number1 number2,1.0,"[1, 2, 3, 9, 10, 11, 14, 15, 16, 25, 26, 27]",Oliver had number0 dollars . For his birthday he got number1 more dollars but spent number2 on a new game .,How much money does he have now ?
"For the school bake sale Maria made number0 cupcakes . If she sold number1 of them and then made number2 more , how many cupcakes would she have ?",19.0 5.0 10.0,- + number0 number2 number1,24.0,"[6, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 27]","For the school bake sale Maria made number0 cupcakes . If she sold number1 of them and then made number2 more ,",how many cupcakes would she have ?
"Robin uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",35.0 5.0 5.0,/ + number0 number1 number1,8.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Robin uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
"Sam had saved up number0 dollars . If he received another number1 dollars for his allowance , how many number2 dollar toys could he buy ?",8.0 7.0 3.0,/ + number0 number1 number2,5.0,"[3, 4, 5, 10, 11, 12, 18, 19, 20, 22, 23, 24]","Sam had saved up number0 dollars . If he received another number1 dollars for his allowance ,",how many number2 dollar toys could he buy ?
Arthur baked number0 muffins . James baked number1 times as many . How many muffins did James bake ?,115.0 12.0,* number0 number1,1380.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Arthur baked number0 muffins . James baked number1 times as many .,How many muffins did James bake ?
There are number0 orchid bushes and number1 orange trees currently in the park . Park workers will plant number2 orchid bushes today . How many orchid bushes will the park have when the workers are finished ?,22.0 40.0 13.0,+ number0 number2,35,"[1, 2, 3, 5, 6, 7, 17, 18, 19, 33, 34, 35]",There are number0 orchid bushes and number1 orange trees currently in the park . Park workers will plant number2 orchid bushes today .,How many orchid bushes will the park have when the workers are finished ?
Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left . How many did she have to start with ?,183.0 593.0,+ number0 number1,776.0,"[6, 7, 8, 13, 14, 15, 23, 24, 25]",Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left .,How many did she have to start with ?
A restaurant sold number0 hamburgers last week . How many hamburgers on average were sold each day ?,49.0,/ number0 7.0,7.0,"[2, 3, 4, 14, 15, 16]",A restaurant sold number0 hamburgers last week .,How many hamburgers on average were sold each day ?
"A vase can hold number0 flowers . If you had number1 carnations and number2 roses , how many vases would you need to hold the flowers ?",5.0 6.0 19.0,/ + number1 number2 number0,5.0,"[3, 4, 5, 9, 10, 11, 12, 13, 14, 23, 24, 25]","A vase can hold number0 flowers . If you had number1 carnations and number2 roses ,",how many vases would you need to hold the flowers ?
"For the school bake sale Chloe made number0 cupcakes . If she sold number1 of them and then made number2 more , how many cupcakes would she have ?",28.0 25.0 8.0,- + number0 number2 number1,11.0,"[6, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 27]","For the school bake sale Chloe made number0 cupcakes . If she sold number1 of them and then made number2 more ,",how many cupcakes would she have ?
Nicholas starts with number0 bottle caps . He gets number1 more from Catherine . How many bottle caps does Nicholas end with ?,8.0 85.0,+ number0 number1,93.0,"[2, 3, 4, 8, 9, 10, 19, 20, 21]",Nicholas starts with number0 bottle caps . He gets number1 more from Catherine .,How many bottle caps does Nicholas end with ?
Jovana had number0 pounds of shells in her bucket . She added some shells and now has number1 pounds of shells . How many pounds did she add ?,5.0 28.0,- number1 number0,23.0,"[1, 2, 3, 16, 17, 18, 25, 26, 27]",Jovana had number0 pounds of shells in her bucket . She added some shells and now has number1 pounds of shells .,How many pounds did she add ?
